%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1662436534110275984,254,1662436534110275984,odom_ekf,base_link,-0.0175239630044,-0.0151663189754,0.00220908620395,-0.00262772849026,0.000851999346933,0.00510250330009,0.999983166658,0.000524716105652,0.0,0.0,0.0,0.0,0.0,0.0,0.000524716105652,0.0,0.0,0.0,0.0,0.0,0.0,0.000524716105652,0.0,0.0,0.0,0.0,0.0,0.0,5.24716105652e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.24716105652e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.24716105652e-05,-0.0796946808696,-0.173586457968,0.0268668532372,0.0670296177268,-0.0330029651523,0.0318783596158,0.000262358052826,0.0,0.0,0.0,0.0,0.0,0.0,0.000262358052826,0.0,0.0,0.0,0.0,0.0,0.0,0.000262358052826,0.0,0.0,0.0,0.0,0.0,0.0,2.62358052826e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.62358052826e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.62358052826e-05
1662436534205333948,255,1662436534205333948,odom_ekf,base_link,-0.000188253819942,0.00994014274329,-0.00367592344992,-0.00361749291036,0.00425238463325,-0.00292765998004,0.999980129691,0.000598987783338,0.0,0.0,0.0,0.0,0.0,0.0,0.000598987783338,0.0,0.0,0.0,0.0,0.0,0.0,0.000598987783338,0.0,0.0,0.0,0.0,0.0,0.0,5.98987783338e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.98987783338e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.98987783338e-05,0.18516138196,0.262562960386,-0.0602125562727,-0.0208932943642,0.0719272792339,-0.168853849173,0.000299493891669,0.0,0.0,0.0,0.0,0.0,0.0,0.000299493891669,0.0,0.0,0.0,0.0,0.0,0.0,0.000299493891669,0.0,0.0,0.0,0.0,0.0,0.0,2.99493891669e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.99493891669e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.99493891669e-05
1662436534298110247,256,1662436534298110247,odom_ekf,base_link,-0.000167023405083,0.0189796928316,-0.000156675465405,0.00138784906033,0.00144269947521,-0.00255387198293,0.999994735102,0.000258621740568,0.0,0.0,0.0,0.0,0.0,0.0,0.000258621740568,0.0,0.0,0.0,0.0,0.0,0.0,0.000258621740568,0.0,0.0,0.0,0.0,0.0,0.0,2.58621740568e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.58621740568e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.58621740568e-05,-0.000666468520649,0.0971555560827,0.038634698838,0.108021870255,-0.0603233240545,0.00799618009478,0.000129310870284,0.0,0.0,0.0,0.0,0.0,0.0,0.000129310870284,0.0,0.0,0.0,0.0,0.0,0.0,0.000129310870284,0.0,0.0,0.0,0.0,0.0,0.0,1.29310870284e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.29310870284e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.29310870284e-05
1662436534390278578,257,1662436534390278578,odom_ekf,base_link,-0.0135250110179,-0.00878946483135,0.00156562984921,0.000441286652401,0.00148287403619,0.00223208064152,0.999996312077,0.000218257382582,0.0,0.0,0.0,0.0,0.0,0.0,0.000218257382582,0.0,0.0,0.0,0.0,0.0,0.0,0.000218257382582,0.0,0.0,0.0,0.0,0.0,0.0,2.18257382582e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.18257382582e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.18257382582e-05,-0.143444225192,-0.301971435547,0.0191077142954,-0.0206870120019,0.00106237770524,0.103820554912,0.000109128691291,0.0,0.0,0.0,0.0,0.0,0.0,0.000109128691291,0.0,0.0,0.0,0.0,0.0,0.0,0.000109128691291,0.0,0.0,0.0,0.0,0.0,0.0,1.09128691291e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.09128691291e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.09128691291e-05
1662436534499031305,258,1662436534499031305,odom_ekf,base_link,0.00317952595651,0.0261349007487,0.00445648096502,0.00223693010355,0.00231232379705,-0.00482649327193,0.999983176991,0.000471679617469,0.0,0.0,0.0,0.0,0.0,0.0,0.000471679617469,0.0,0.0,0.0,0.0,0.0,0.0,0.000471679617469,0.0,0.0,0.0,0.0,0.0,0.0,4.71679617469e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.71679617469e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.71679617469e-05,0.154954105616,0.320470333099,0.0267562903464,0.0331415347755,0.0153573919088,-0.129739999771,0.000235839808735,0.0,0.0,0.0,0.0,0.0,0.0,0.000235839808735,0.0,0.0,0.0,0.0,0.0,0.0,0.000235839808735,0.0,0.0,0.0,0.0,0.0,0.0,2.35839808735e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.35839808735e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.35839808735e-05
1662436534593967438,259,1662436534593967438,odom_ekf,base_link,0.00286871264689,0.00961572863162,-0.0195808671415,-0.00138007932696,0.00051758657304,-0.00222753291405,0.999996432785,0.000369211143125,0.0,0.0,0.0,0.0,0.0,0.0,0.000369211143125,0.0,0.0,0.0,0.0,0.0,0.0,0.000369211143125,0.0,0.0,0.0,0.0,0.0,0.0,3.69211143125e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.69211143125e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.69211143125e-05,-0.000419526710175,-0.175151869655,-0.252422422171,-0.0762412771583,-0.0378567501903,0.0547980815172,0.000184605571562,0.0,0.0,0.0,0.0,0.0,0.0,0.000184605571562,0.0,0.0,0.0,0.0,0.0,0.0,0.000184605571562,0.0,0.0,0.0,0.0,0.0,0.0,1.84605571562e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.84605571562e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.84605571562e-05
1662436534686419010,260,1662436534686419010,odom_ekf,base_link,-0.00834555272013,0.0135787725449,0.0097069516778,0.00275528130013,0.00227629563973,-0.000752035897014,0.99999333065,0.000350415249058,0.0,0.0,0.0,0.0,0.0,0.0,0.000350415249058,0.0,0.0,0.0,0.0,0.0,0.0,0.000350415249058,0.0,0.0,0.0,0.0,0.0,0.0,3.50415249058e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.50415249058e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.50415249058e-05,-0.121814548969,0.0414502322674,0.316781461239,0.0894154831767,0.0380685813725,0.0321755819023,0.000175207624529,0.0,0.0,0.0,0.0,0.0,0.0,0.000175207624529,0.0,0.0,0.0,0.0,0.0,0.0,0.000175207624529,0.0,0.0,0.0,0.0,0.0,0.0,1.75207624529e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.75207624529e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.75207624529e-05
1662436534778669596,261,1662436534778669596,odom_ekf,base_link,-0.00804803147912,-0.00383374840021,-0.0156913623214,0.000523948615501,-0.00154253742655,0.000782621903213,0.999998366778,0.00010779165288,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779165288,0.0,0.0,0.0,0.0,0.0,0.0,0.00010779165288,0.0,0.0,0.0,0.0,0.0,0.0,1.0779165288e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0779165288e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0779165288e-05,0.0047611836344,-0.190260648727,-0.274256259203,-0.0485173873603,-0.0826623737812,0.0335746891797,5.38958264398e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.38958264398e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.38958264398e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.38958264398e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.38958264398e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.38958264398e-06
1662436534887255907,262,1662436534887255907,odom_ekf,base_link,-8.86339694262e-06,0.0189226213843,0.0189966484904,0.00057227719223,0.00411145422105,-0.00314522514886,0.999986437909,0.00027128547749,0.0,0.0,0.0,0.0,0.0,0.0,0.00027128547749,0.0,0.0,0.0,0.0,0.0,0.0,0.00027128547749,0.0,0.0,0.0,0.0,0.0,0.0,2.7128547749e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7128547749e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7128547749e-05,0.0753478482366,0.209787026048,0.319000869989,0.000450967694633,0.104102194309,-0.0723995864391,0.000135642738745,0.0,0.0,0.0,0.0,0.0,0.0,0.000135642738745,0.0,0.0,0.0,0.0,0.0,0.0,0.000135642738745,0.0,0.0,0.0,0.0,0.0,0.0,1.35642738745e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.35642738745e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.35642738745e-05
1662436534979564190,263,1662436534979564190,odom_ekf,base_link,-0.0113127771765,-0.00418509542942,-0.00156346336007,-0.000342269783094,0.00152833186795,0.00115832113441,0.999998102671,0.000168321300953,0.0,0.0,0.0,0.0,0.0,0.0,0.000168321300953,0.0,0.0,0.0,0.0,0.0,0.0,0.000168321300953,0.0,0.0,0.0,0.0,0.0,0.0,1.68321300953e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.68321300953e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.68321300953e-05,-0.11904592067,-0.251346945763,-0.223438948393,-0.0202630590647,-0.0558899380267,0.0932459011674,8.41606504764e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.41606504764e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.41606504764e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.41606504764e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.41606504764e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.41606504764e-06
