%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1662436534205333948,0,1662436534205333948,icp_odom,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0
1662436534298110247,1,1662436534298110247,icp_odom,base_link,0.00371039332822,0.00244950246997,-0.00190178083722,-0.000252376502203,-0.000563967093434,-0.0004625254584,0.999999702159,7.38945816754e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.38945816754e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.38945816754e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.38945816754e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.38945816754e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.38945816754e-06,0.0399929024279,0.0264022443444,-0.0204985626042,-0.00543491728604,-0.012160083279,-0.00996770337224,3.69472908377e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.69472908377e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.69472908377e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.69472908377e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.69472908377e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.69472908377e-06
1662436534390278578,2,1662436534390278578,icp_odom,base_link,-0.000278357416391,8.64339526743e-05,0.00123523816001,-0.000327929761132,1.84669929091e-05,0.000138303231085,0.999999936497,7.49365568205e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.49365568205e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.49365568205e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.49365568205e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.49365568205e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.49365568205e-06,-0.043214648962,-0.0256958082318,0.0340715795755,-0.00163036049344,0.0126354191452,0.0130408043042,3.74682784102e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.74682784102e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.74682784102e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.74682784102e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.74682784102e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.74682784102e-06
1662436534499031305,3,1662436534499031305,icp_odom,base_link,0.000568441173527,0.000630668015219,-0.00105925381649,-0.000140734747552,-0.000156251062195,4.11256814763e-05,0.999999977044,7.04504666876e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04504666876e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04504666876e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04504666876e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.04504666876e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.04504666876e-06,0.00778862321749,0.00501600746065,-0.0210946742445,0.00344248232432,-0.00321267964318,-0.00178872002289,3.52252333438e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52252333438e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52252333438e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52252333438e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52252333438e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52252333438e-06
1662436534593967438,4,1662436534593967438,icp_odom,base_link,-0.000191270490177,0.000234405946685,-0.00104035274126,-0.000122883215031,-8.13693864132e-05,0.00010796579893,0.999999983311,7.84091142617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.84091142617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.84091142617e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.84091142617e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.84091142617e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.84091142617e-06,-0.00800262577832,-0.00417338404804,0.000200418115128,0.000376465148292,0.0015772782499,0.00140829838347,3.92045571309e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.92045571309e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.92045571309e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.92045571309e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.92045571309e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.92045571309e-06
1662436534686419010,5,1662436534686419010,icp_odom,base_link,0.000954270944931,-0.000997402588837,0.00317796482705,-9.06737018762e-05,0.000501871293616,-6.77826993765e-05,0.999999867654,8.08547238461e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.08547238461e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.08547238461e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.08547238461e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.08547238461e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.08547238461e-06,0.0123952655122,-0.0133377155289,0.0456220321357,0.000695623341016,0.0126177268103,-0.0038000587374,4.04273619231e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.04273619231e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.04273619231e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.04273619231e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.04273619231e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.04273619231e-06
1662436534778669596,6,1662436534778669596,icp_odom,base_link,0.000173573265783,-0.000380304991268,0.0013617008226,-0.000252030392136,-4.95006735063e-05,0.000188596510281,0.999999949231,7.65459352423e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.65459352423e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.65459352423e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.65459352423e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.65459352423e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.65459352423e-06,-0.00844393484294,0.00669178785756,-0.0196956451982,-0.00350326905027,-0.011953631416,0.00555741321295,3.82729676212e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.82729676212e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.82729676212e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.82729676212e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.82729676212e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.82729676212e-06
1662436534887255907,7,1662436534887255907,icp_odom,base_link,9.76982264547e-05,-0.000628577661701,0.000247752759606,8.73849511364e-05,-6.87300357354e-05,0.00019539959992,0.99999997473,7.04743094731e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04743094731e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04743094731e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.04743094731e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.04743094731e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.04743094731e-06,-0.000700630305801,-0.00228097382933,-0.0102597232908,0.00625146785751,-0.0003554293653,0.00012478348799,3.52371547365e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52371547365e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52371547365e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52371547365e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52371547365e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52371547365e-06
1662436534979564190,8,1662436534979564190,icp_odom,base_link,5.16341206094e-05,-0.00137663003989,-0.00144932605326,-0.000478398450041,-0.000124925708907,0.000259958248395,0.999999843975,6.45884744672e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.45884744672e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.45884744672e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.45884744672e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.45884744672e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.45884744672e-06,-0.000504719326273,-0.00810686592013,-0.0183834172785,-0.0122587811202,-0.00121425476391,0.00140039704274,3.22942372336e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.22942372336e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.22942372336e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.22942372336e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.22942372336e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.22942372336e-06
1662436535071857452,9,1662436535071857452,icp_odom,base_link,-0.000153279834194,0.000631582690403,-0.000185362878256,-0.000262377619656,5.42257170435e-05,0.000161429422575,0.999999951079,7.17108013164e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.17108013164e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.17108013164e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.17108013164e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.17108013164e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.17108013164e-06,-0.00220551434904,0.0217470768839,0.0137164415792,0.00468154391274,0.00388248590752,-0.00213301391341,3.58554006582e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.58554006582e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.58554006582e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.58554006582e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.58554006582e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.58554006582e-06
1662436535180202246,10,1662436535180202246,icp_odom,base_link,9.39761812333e-05,0.000438402377767,-0.00038504472468,0.000137287123905,-0.000165331095663,-7.58967096833e-05,0.999999974029,6.75826024605e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.75826024605e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.75826024605e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.75826024605e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.75826024605e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.75826024605e-06,0.0022817463614,-0.00178278353997,-0.00184371019714,0.00737819122151,-0.00405121734366,-0.00438322545961,3.37913012302e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.37913012302e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.37913012302e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.37913012302e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.37913012302e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.37913012302e-06
1662436535272501469,11,1662436535272501469,icp_odom,base_link,0.000420886994107,-0.000961600104347,0.00116085470654,0.000148368747741,-5.90924396571e-05,0.000322000931748,0.999999935405,6.7862606452e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.7862606452e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.7862606452e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.7862606452e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.7862606452e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.7862606452e-06,0.00354969943874,-0.0151629494503,0.0167517736554,0.000242290901951,0.00230315420777,0.00862157810479,3.3931303226e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.3931303226e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.3931303226e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.3931303226e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.3931303226e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.3931303226e-06
1662436535367300510,12,1662436535367300510,icp_odom,base_link,0.000943053164519,0.00121889542788,0.000373028102331,-0.000107850462124,0.000277282973259,5.62012707563e-05,0.999999954162,7.73942253398e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.73942253398e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.73942253398e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.73942253398e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.73942253398e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.73942253398e-06,0.00552196567878,0.0229952204973,-0.00831796787679,-0.00540545629337,0.00709606986493,-0.00561019685119,3.86971126699e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.86971126699e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.86971126699e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.86971126699e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.86971126699e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.86971126699e-06
1662436535459254980,13,1662436535459254980,icp_odom,base_link,0.00197776779532,0.000540249515325,-0.000339603924658,-0.000183374419153,-7.03866833687e-05,1.53008697224e-05,0.999999980593,8.15926091163e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.15926091163e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.15926091163e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.15926091163e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.15926091163e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.15926091163e-06,0.0112559329718,-0.00737983221188,-0.00774518633261,-0.00164250587113,-0.00756165711209,-0.000890279537998,4.07963045582e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.07963045582e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.07963045582e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.07963045582e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.07963045582e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.07963045582e-06
1662436535567904711,14,1662436535567904711,icp_odom,base_link,-0.000758966896683,-0.000363525934517,0.00192825589329,-0.000182657562325,0.000141292197144,0.000358134743383,0.999999909206,6.67895147766e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.67895147766e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.67895147766e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.67895147766e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.67895147766e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.67895147766e-06,-0.0251859184355,-0.00832513254136,0.0208736248314,1.50352161654e-05,0.00389537448063,0.00631152559072,3.33947573883e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.33947573883e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.33947573883e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.33947573883e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.33947573883e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.33947573883e-06
1662436535665911198,15,1662436535665911198,icp_odom,base_link,0.000625416403636,-0.00011128562619,-0.000710130902007,-0.00013737293662,-0.000224406387517,0.00010728906275,0.99999995963,7.05246563262e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.05246563262e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.05246563262e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.05246563262e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.05246563262e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.05246563262e-06,0.0141348754987,0.00257342285477,-0.0269155986607,0.000924038002267,-0.00746190594509,-0.00512053212151,3.52623281631e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52623281631e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52623281631e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.52623281631e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52623281631e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.52623281631e-06
